Date,Power Demand(kWh)
2018-04-25,99930322.5883915
2018-04-26,96471545.6796295
2018-04-27,97321594.8646804
2018-04-28,94993229.08480321
2018-04-29,95509234.1648673
2018-04-30,96385830.5500507
2018-05-01,98240667.4614979
2018-05-02,101556213.3507148
2018-05-03,104353065.2117851
2018-05-04,105298227.34684171
2018-05-05,109798910.4553293
2018-05-06,108822246.8607803
2018-05-07,109514867.2543524
2018-05-08,107504457.8382501
2018-05-09,109620658.7785912
2018-05-10,109938086.2735312
2018-05-11,109177964.3812632
2018-05-12,110129982.25496711
2018-05-13,111768189.6750851
2018-05-14,110286632.03573109
2018-05-15,111495216.8476593
2018-05-16,114079303.16358641
2018-05-17,112174473.5828301
2018-05-18,114467011.3709774
2018-05-19,113267846.7147844
2018-05-20,112831767.59536031
2018-05-21,115557209.1695376
2018-05-22,116102308.0688179
2018-05-23,114249024.73348871
2018-05-24,115752809.7065997
2018-05-25,119560299.0569599
2018-05-26,121127379.0090554
2018-05-27,124011269.71958661
2018-05-28,124571451.4524876
2018-05-29,123859541.7055831
2018-05-30,125914194.1003065
2018-05-31,129282323.1534021
2018-06-01,127722116.10147399
2018-06-02,126197933.1963021
2018-06-03,125665203.92383291
2018-06-04,128253593.0228255
2018-06-05,132452646.26227579
2018-06-06,131410393.0523935
2018-06-07,130313213.0608022
2018-06-08,130350451.7320542
2018-06-09,131683906.4851367
2018-06-10,129766890.7213092
2018-06-11,127286536.61404149
2018-06-12,125756854.75161141
2018-06-13,125248702.0501516
2018-06-14,126519006.22323601
2018-06-15,127535259.90577869
2018-06-16,130456892.2673829
2018-06-17,134267701.34588233
2018-06-18,137316358.9527573
2018-06-19,138938361.6876662
2018-06-20,141007849.12212
2018-06-21,143765217.5672013
2018-06-22,144042231.905015
2018-06-23,143842798.13230962
2018-06-24,146222607.8271972
2018-06-25,145885597.8523663
2018-06-26,144904151.9833689
2018-06-27,140465664.4127661
2018-06-28,138032638.4346943
2018-06-29,137324837.2848033
2018-06-30,134183557.39516841
2018-07-01,129494164.08222431
2018-07-02,126264231.2965833
2018-07-03,121904059.5850778
2018-07-04,123088401.41341169
2018-07-05,120689255.3943434
2018-07-06,121959758.75826961
2018-07-07,123981998.05408649
2018-07-08,126369742.11508009
2018-07-09,126337899.8245032
2018-07-10,130519600.5159443
2018-07-11,130646304.3169557
2018-07-12,131153167.04680748
2018-07-13,128998964.80058151
2018-07-14,125415308.89490879
2018-07-15,120443633.0889549
2018-07-16,116788693.2079104
2018-07-17,117417697.2613178
2018-07-18,121599207.8495316
2018-07-19,124653358.7739084
2018-07-20,125374135.1603066
2018-07-21,125951308.52585371
2018-07-22,133932676.59791441
2018-07-23,141360376.60565302
2018-07-24,141970995.728411
2018-07-25,143081006.1242519
2018-07-26,143039520.3497836
2018-07-27,145331010.8773086
2018-07-28,146918450.9102481
2018-07-29,147226857.8526389
2018-07-30,145701241.3617172
2018-07-31,146951336.50866348
2018-08-01,146237841.5936381
2018-08-02,147476610.8335132
2018-08-03,150341672.93724602
2018-08-04,157436377.4045496
2018-08-05,157227456.620009
2018-08-06,156684834.4954449
2018-08-07,157143643.0848386
2018-08-08,158155638.24680918
2018-08-09,156838152.63208818
2018-08-10,157410656.53155288
2018-08-11,154288194.2683219
2018-08-12,152094344.7365469
2018-08-13,153417530.46265823
2018-08-14,149958312.0841943
2018-08-15,149008599.86198688
2018-08-16,149549390.967581
2018-08-17,145510382.79058608
2018-08-18,144801267.4916515
2018-08-19,143450486.62774628
2018-08-20,143450486.62774628
2018-08-21,145071406.6531505
2018-08-22,144936294.5441954
2018-08-23,143720625.78924498
2018-08-24,143303083.86739442
2018-08-25,140890586.3525414
2018-08-26,145908574.3789226
2018-08-27,151957828.8610949
2018-08-28,153726194.1750564
2018-08-29,151882596.4655198
2018-08-30,153658106.5180099
2018-08-31,155588164.0693797
2018-09-01,157894842.933924
2018-09-02,153800220.120264
2018-09-03,147998940.41886
2018-09-04,144184988.66551068
2018-09-05,143216689.232346
2018-09-06,142678747.7453361
2018-09-07,143099413.6645183
2018-09-08,143884218.1654363
2018-09-09,147597889.04306352
2018-09-10,147150524.4976874
2018-09-11,150158522.950302
2018-09-12,156324351.2026972
2018-09-13,156954383.92544538
2018-09-14,154105884.7323921
2018-09-15,152619837.1583959
2018-09-16,149053271.8728981
2018-09-17,149053271.8728981
2018-09-18,149201868.1123132
2018-09-19,147418585.4695643
2018-09-20,148363911.3881825
2018-09-21,150553970.38021582
2018-09-22,153220951.323803
2018-09-23,155279364.8655549
2018-09-24,157629391.6062967
2018-09-25,162119221.2305851
2018-09-26,159985551.2958705
2018-09-27,158701167.0046577
2018-09-28,160215494.2871582
2018-09-29,159761187.5844235
2018-09-30,161729821.5696588
2018-10-01,162738622.2664001
2018-10-02,157454447.59265968
2018-10-03,157899128.6111606
2018-10-04,159168439.2275004
2018-10-05,155932671.949889
2018-10-06,152227286.4317042
2018-10-07,149482597.84179068
2018-10-08,146919075.8620737
2018-10-09,146695992.3344517
2018-10-10,147449998.8155896
2018-10-11,149091128.1493277
2018-10-12,149400134.8969886
2018-10-13,151872105.4981485
2018-10-14,147546136.1010868
2018-10-15,151717602.1243183
2018-10-16,152490077.3034072
2018-10-17,151563098.7504878
2018-10-18,148211467.8180213
2018-10-19,148955635.44426858
2018-10-20,148458189.61141822
2018-10-21,151387917.1053624
2018-10-22,149432319.625698
2018-10-23,151499354.6440154
2018-10-24,146999662.7540364
2018-10-25,146179702.5930823
2018-10-26,146328577.8083949
2018-10-27,145286576.3713963
2018-10-28,145584285.11195832
2018-10-29,144244574.93439773
2018-10-30,144244574.93439773
2018-10-31,151687501.8987636
2018-11-01,153040377.0152224
2018-11-02,151950511.9339447
2018-11-03,154444930.7694326
2018-11-04,150976922.0919984
2018-11-05,149581735.1380339
2018-11-06,144735873.6713109
2018-11-07,138832747.09929168
2018-11-08,134175962.6419533
2018-11-09,131916164.7815061
2018-11-10,127679053.67993179
2018-11-11,130927527.9344704
2018-11-12,130362558.69583079
2018-11-13,129232620.2185514
2018-11-14,129938811.993323
2018-11-15,130786226.30422679
2018-11-16,130571920.80904339
2018-11-17,131035293.6614263
2018-11-18,126502568.3180186
2018-11-19,123209682.71985711
2018-11-20,123526335.995357
2018-11-21,118192901.4139022
2018-11-22,116212938.5200389
2018-11-23,114337744.98643939
2018-11-24,112952638.2478951
2018-11-25,111999312.8767207
2018-11-26,108746870.250581
2018-11-27,107093052.04355949
2018-11-28,107421522.62896219
2018-11-29,103977196.7167826
2018-11-30,100165742.1135084
2018-12-01,97362456.9501283
2018-12-02,95512857.24422209
2018-12-03,94564695.0043526
2018-12-04,92601458.1640171
2018-12-05,91396275.1340851
2018-12-06,92234805.85928589
2018-12-07,91473101.0656708
2018-12-08,89256187.6307745
2018-12-09,88630235.29252289
2018-12-10,88613956.6558627
2018-12-11,87328261.4759884
2018-12-12,86339246.2110076
2018-12-13,85943626.0109577
2018-12-14,89108411.4356366
2018-12-15,91284216.83047889
2018-12-16,89998521.6506049
2018-12-17,93558927.2753337
2018-12-18,93751593.0442929
2018-12-19,95210433.7231912
2018-12-20,94329202.7645832
2018-12-21,92411670.9773618
2018-12-22,93681788.0544187
2018-12-23,98405949.3921705
2018-12-24,96484500.1434789
2018-12-25,98472134.9479135
2018-12-26,99505151.35353449
2018-12-27,103345235.05133419
2018-12-28,106097901.08229041
2018-12-29,102713721.3416529
2018-12-30,102713721.3416529
2018-12-31,103428448.3420924
2019-01-01,104143601.3455833
2019-01-02,104777551.4346559
2019-01-03,104253803.2276855
2019-01-04,103774494.57855551
2019-01-05,107337806.22137761
2019-01-06,105240985.9759399
2019-01-07,104624568.71195321
2019-01-08,106147753.26689541
2019-01-09,107438596.1919504
2019-01-10,107537891.80156991
2019-01-11,107438596.1919504
2019-01-12,104956205.9514599
2019-01-13,104559023.51298161
2019-01-14,106019412.0027612
2019-01-15,102964569.95199691
2019-01-16,100510194.3697166
2019-01-17,98226253.1420786
2019-01-18,97880549.4156408
2019-01-19,98007859.6834704
2019-01-20,100368504.1297639
2019-01-21,100159783.41773319
2019-01-22,99652353.1407722
2019-01-23,100667857.9195123
2019-01-24,103934216.6966539
2019-01-25,103616335.01745431
2019-01-26,105038579.35623261
2019-01-27,103004916.3201076
2019-01-28,102371897.4612417
2019-01-29,103823922.9265123
2019-01-30,102644169.6180124
2019-01-31,101746700.51699181
2019-02-01,103049605.9464364
2019-02-02,101773538.9691765
2019-02-03,101236988.48261301
2019-02-04,100885099.7326389
2019-02-05,100015680.4200933
2019-02-06,101747189.6546789
2019-02-07,102508367.3763864
2019-02-08,102476790.8526921
2019-02-09,102583480.0384814
2019-02-10,102532919.0346482
2019-02-11,102456969.3601051
2019-02-12,101606437.61119841
2019-02-13,101689302.7112253
2019-02-14,99619159.42475009
2019-02-15,97165253.7145116
2019-02-16,97763139.6745135
2019-02-17,100507067.5449501
2019-02-18,101998184.0493919
2019-02-19,104831203.9909876
2019-02-20,102504111.6475905
2019-02-21,100278157.81390171
2019-02-22,103819415.95163539
2019-02-23,103607001.2098262
2019-02-24,101387796.65915559
2019-02-25,100198277.5003192
2019-02-26,100731907.3795636
2019-02-27,101869178.3574218
2019-02-28,105031603.6045416
2019-03-01,105059540.93524459
2019-03-02,103969347.04590261
2019-03-03,104898397.6058654
2019-03-04,104290290.5637616
2019-03-05,103074076.4795539
2019-03-06,101756488.8359808
2019-03-07,100945668.2536682
2019-03-08,99324027.0890428
2019-03-09,99932134.1311466
2019-03-10,98916954.66102381
2019-03-11,99416703.8110862
2019-03-12,98801545.2792619
2019-03-13,99504343.7547578
2019-03-14,100814275.4952057
2019-03-15,101516200.92911729
2019-03-16,104041943.8115032
2019-03-17,105049937.47781539
2019-03-18,107276197.03273219
2019-03-19,110742411.24935539
2019-03-20,113677782.0419942
2019-03-21,112729934.9340984
2019-03-22,113841857.6420102
2019-03-23,112289951.2729269
2019-03-24,113767556.1763886
2019-03-25,113207201.1817663
2019-03-26,109787274.4523054
2019-03-27,109335365.3342743
2019-03-28,110415275.5976361
2019-03-29,109746474.72642279
2019-03-30,109860871.2755234
2019-03-31,108667898.2344854
2019-04-01,107339515.8116047
2019-04-02,109802780.7255878
2019-04-03,109015472.31116709
2019-04-04,108337006.27708511
2019-04-05,109498654.0215652
2019-04-06,109472973.2192565
2019-04-07,109694817.9693998
2019-04-08,111028404.1274596
2019-04-09,108815135.0421007
2019-04-10,110017461.137398
2019-04-11,113014524.8187043
2019-04-12,113831298.7791307
2019-04-13,114804147.9078103
2019-04-14,113986621.78684291
2019-04-15,115139309.4043504
2019-04-16,117565515.59922469
2019-04-17,117369215.5173537
2019-04-18,116900123.9597507
2019-04-19,117018804.7056888
2019-04-20,116544081.72193651
2019-04-21,121181406.7654706
2019-04-22,119776470.2195498
2019-04-23,116248649.5692885
2019-04-24,119094634.7697899
2019-04-25,118276417.2922874
2019-04-26,118045628.4282542
2019-04-27,118655986.5502214
2019-04-28,118763538.64219801
2019-04-29,122183732.5115301
2019-04-30,125014219.75433369
2019-05-01,125848095.2314932
2019-05-02,130565565.44273159
2019-05-03,130586085.3156391
2019-05-04,130433921.9400804
2019-05-05,127172876.4264729
2019-05-06,126634189.0003401
2019-05-07,125838260.6247288
2019-05-08,124589415.9471398
2019-05-09,121568254.7597604
2019-05-10,119206986.0119097
2019-05-11,119288251.5411319
2019-05-12,122876785.77439679
2019-05-13,124856648.8003175
2019-05-14,127950198.7063689
2019-05-15,127578969.7463256
2019-05-16,127083985.41911182
2019-05-17,130301327.8338
2019-05-18,133152195.3961872
2019-05-19,133778326.2424514
2019-05-20,133043185.191312
2019-05-21,133173886.01276182
2019-05-22,135408873.7737041
2019-05-23,138672376.6580503
2019-05-24,140642119.1154395
2019-05-25,140604623.83664498
2019-05-26,142702068.5548608
2019-05-27,145317106.5833793
2019-05-28,149045721.4284185
2019-05-29,152423491.92915618
2019-05-30,153426794.8996485
2019-05-31,150764928.8048587
2019-06-01,152894279.9624361
2019-06-02,148863326.9364156
2019-06-03,142891149.8616444
2019-06-04,141670050.0183112
2019-06-05,139367244.8214367
2019-06-06,138373877.37629968
2019-06-07,141856614.2674008
2019-06-08,137681719.2599841
2019-06-09,139418363.94400918
2019-06-10,142366760.7070214
2019-06-11,138700070.95896262
2019-06-12,133240799.65273918
2019-06-13,130676027.22543739
2019-06-14,130073477.1438943
2019-06-15,131250136.1443404
2019-06-16,127324558.65056641
2019-06-17,124228956.7485357
2019-06-18,126579108.7958628
2019-06-19,132150333.83897302
2019-06-20,131159273.1446822
2019-06-21,128241900.5938459
2019-06-22,129246765.23589359
2019-06-23,137627905.7360354
2019-06-24,145686448.4914053
2019-06-25,145751799.58340707
2019-06-26,146716375.1814744
2019-06-27,149840060.7137632
2019-06-28,156030284.3495068
2019-06-29,162769940.0079324
2019-06-30,160850357.1330506
2019-07-01,157222828.6679791
2019-07-02,160071207.388714
2019-07-03,162333259.3520882
2019-07-04,165782474.8355716
2019-07-05,169202028.49143958
2019-07-06,169387740.7382868
2019-07-07,169186186.380095
2019-07-08,174290911.5615016
2019-07-09,175659017.2534646
2019-07-10,172065609.02229738
2019-07-11,169201457.8104252
2019-07-12,168959962.1409688
2019-07-13,166490760.43843082
2019-07-14,168334277.21938428
2019-07-15,166698126.49482498
2019-07-16,169276668.6803798
2019-07-17,169943102.0673969
2019-07-18,168610198.3165337
2019-07-19,160946121.92376432
2019-07-20,166228692.0490912
2019-07-21,166292861.3564983
2019-07-22,167653556.3786774
2019-07-23,161831489.2734845
2019-07-24,160208885.804794
2019-07-25,162210836.8326278
2019-07-26,167076520.20738912
2019-07-27,160759170.2802271
2019-07-28,162391905.5789368
2019-07-29,161527329.3010423
2019-07-30,161338293.793787
2019-07-31,166066159.8687568
2019-08-01,164623056.6741336
2019-08-02,164755522.75741178
2019-08-03,167540088.78425762
2019-08-04,166051047.8897399
2019-08-05,164201838.55884072
2019-08-06,169244986.4975419
2019-08-07,168710423.8051127
2019-08-08,170943648.9983985
2019-08-09,170045533.1071149
2019-08-10,169210296.07396078
2019-08-11,169573795.1383312
2019-08-12,168098991.2214273
2019-08-13,167452455.88835612
2019-08-14,167290813.9143765
2019-08-15,169715313.27268168
2019-08-16,169715313.2726815
2019-08-17,165997743.2482341
2019-08-18,161713807.6207591
2019-08-19,167085602.8507142
2019-08-20,166929789.6264007
2019-08-21,164779860.1964992
2019-08-22,162645951.68746752
2019-08-23,164106493.07725582
2019-08-24,169791933.65237018
2019-08-25,174896257.65463197
2019-08-26,170610400.8191666
2019-08-27,167643241.6106661
2019-08-28,170115836.294428
2019-08-29,174072026.863864
2019-08-30,175225891.3578141
2019-08-31,176214955.2815968
2019-09-01,175350960.9316149
2019-09-02,178648101.0107949
2019-09-03,184880316.1530045
2019-09-04,183611654.370832
2019-09-05,185072315.41864648
2019-09-06,186141369.339564
2019-09-07,184831788.5831613
2019-09-08,190889212.91142792
2019-09-09,190368111.7149578
2019-09-10,193494621.5826302
2019-09-11,201831916.3556582
2019-09-12,200616078.4379932
2019-09-13,199767622.5403233
2019-09-14,203431808.9366411
2019-09-15,200872396.00129887
2019-09-16,206765202.3045369
2019-09-17,203529055.21034282
2019-09-18,204930627.6721089
2019-09-19,205863127.964429
2019-09-20,208219290.3490658
2019-09-21,210328347.2923888
2019-09-22,213971254.9843877
2019-09-23,204576479.96821478
2019-09-24,206302066.11510652
2019-09-25,202850828.9472247
2019-09-26,207681192.13877988
2019-09-27,205888396.4258078
2019-09-28,206774868.5452183
2019-09-29,202133899.8642317
2019-09-30,205543096.9089806
2019-10-01,202581469.8950453
2019-10-02,200101953.4278304
2019-10-03,194140582.0167547
2019-10-04,194227163.3155593
2019-10-05,190797132.09361222
2019-10-06,191226605.26325879
2019-10-07,194687948.92387962
2019-10-08,197573206.74614882
2019-10-09,195719810.9563375
2019-10-10,198788437.594853
2019-10-11,201019034.4480686
2019-10-12,196865293.6496196
2019-10-13,196080005.9759815
2019-10-14,192860019.70399842
2019-10-15,191743610.917145
2019-10-16,192633211.0471425
2019-10-17,190081715.0353632
2019-10-18,190219131.8548917
2019-10-19,191370726.9524594
2019-10-20,191562118.48134568
2019-10-21,195482192.7981453
2019-10-22,197851915.7757443
2019-10-23,202673353.6253578
2019-10-24,200820180.8035219
2019-10-25,198090138.3284294
2019-10-26,199081239.1732956
2019-10-27,194461902.6626834
2019-10-28,191137835.0934633
2019-10-29,185768253.532872
2019-10-30,180584029.3255411
2019-10-31,180389198.02479288
2019-11-01,179064777.0793046
2019-11-02,178137191.1999124
2019-11-03,182866141.06516817
2019-11-04,182714136.6021288
2019-11-05,185116198.31382838
2019-11-06,184964193.8507892
2019-11-07,185680042.69509313
2019-11-08,183501234.41740608
2019-11-09,183458453.2138524
2019-11-10,186647602.7309047
2019-11-11,188276668.2099192
2019-11-12,184623973.80871478
2019-11-13,183330542.90369922
2019-11-14,187769099.9940885
2019-11-15,193248762.6599572
2019-11-16,193979393.97764012
2019-11-17,191787615.5713941
2019-11-18,189778401.11279228
2019-11-19,191970266.1791397
2019-11-20,193248849.32005888
2019-11-21,187571226.0951391
2019-11-22,183302176.1637331
2019-11-23,188497564.809228
2019-11-24,184281510.6410745
2019-11-25,181527385.0174303
2019-11-26,176947057.3842026
2019-11-27,176383185.2655019
2019-11-28,180946234.8334015
2019-11-29,181181297.3934122
2019-11-30,171317398.7751475
2019-12-01,172076438.77122688
2019-12-02,174995683.4279596
2019-12-03,180770085.3783955
2019-12-04,185038736.6019266
2019-12-05,180980632.5475229
2019-12-06,181700712.99193218
2019-12-07,186643641.3432919
2019-12-08,188045927.6084332
2019-12-09,188383246.9502503
2019-12-10,186413027.8670287
2019-12-11,180026556.58494452
2019-12-12,177762091.3297776
2019-12-13,178995332.6049189
2019-12-14,178290639.032148
2019-12-15,174062395.0271458
2019-12-16,175647845.4747113
2019-12-17,174414604.19956988
2019-12-18,174766950.98595548
2019-12-19,179034414.9699139
2019-12-20,179892327.9271411
2019-12-21,184469423.3239127
2019-12-22,192563381.1143993
2019-12-23,190237429.94134548
2019-12-24,187541324.7353205
2019-12-25,186609925.9227857
2019-12-26,188496338.1036057
2019-12-27,186547531.75275478
2019-12-28,181764345.6876144
2019-12-29,179284019.1728299
2019-12-30,183358768.5654535
2019-12-31,186901915.2257666
2020-01-01,194537882.5598234
2020-01-02,190913107.9990591
2020-01-03,196341031.2201552
2020-01-04,200876191.7503721
2020-01-05,203427727.7270162
2020-01-06,198875231.9339112
2020-01-07,205592088.6667226
2020-01-08,201424581.7148387
2020-01-09,204370527.56471997
2020-01-10,200688128.8043654
2020-01-11,199767462.010283
2020-01-12,197558130.1204603
2020-01-13,199031062.78300458
2020-01-14,193427664.5731197
2020-01-15,197054313.335477
2020-01-16,199496361.8755823
2020-01-17,203411477.2862196
2020-01-18,199425741.6325728
2020-01-19,201198360.7311501
2020-01-20,204838188.7178772
2020-01-21,208202460.8647197
2020-01-22,209188352.7407152
2020-01-23,209188352.7407152
2020-01-24,207808426.21349162
2020-01-25,214117570.5463154
2020-01-26,212737375.6031167
2020-01-27,208202568.23110968
2020-01-28,206889745.6976237
2020-01-29,209150881.870612
2020-01-30,209995318.5278083
2020-01-31,209743275.92732918
2020-02-01,207854632.9400822
2020-02-02,208493432.2065787
2020-02-03,212900652.7485941
2020-02-04,210662860.5507585
2020-02-05,210622418.7620253
2020-02-06,206429492.1291005
2020-02-07,205542795.1247232
2020-02-08,203926880.1038947
2020-02-09,206827413.37467
2020-02-10,202290183.698502
2020-02-11,206486259.41474798
2020-02-12,203113818.6249396
2020-02-13,204510706.74666
2020-02-14,203826830.4645895
2020-02-15,204602429.79829872
2020-02-16,202474455.0002817
2020-02-17,209903617.52249128
2020-02-18,211011100.1494197
2020-02-19,211408947.4163858
2020-02-20,208823606.9541156
2020-02-21,213447254.786795
2020-02-22,215334682.8220641
2020-02-23,215945366.6757028
2020-02-24,212609345.3328686
2020-02-25,210636968.283724
2020-02-26,208879191.8893739
2020-02-27,212597581.8130629
2020-02-28,212642637.3087914
2020-02-29,210018187.57623738
2020-03-01,216562711.0714582
2020-03-02,218111212.00206378
2020-03-03,219055589.6394943
2020-03-04,224527215.3109581
2020-03-05,226906911.3454745
2020-03-06,225386659.60961828
2020-03-07,228216531.4635465
2020-03-08,223356111.3612664
2020-03-09,223918597.8152877
2020-03-10,221513186.1414024
2020-03-11,213475880.15718618
2020-03-12,213151469.5334839
2020-03-13,208831589.3446221
2020-03-14,204755344.9434883
2020-03-15,198224613.5542864
2020-03-16,191516309.9275641
2020-03-17,185658476.6201608
2020-03-18,177550588.8052723
2020-03-19,163767342.8365776
2020-03-20,155946241.0181109
2020-03-21,149653558.7845648
2020-03-22,145591546.5729168
2020-03-23,139582793.1188503
2020-03-24,139101808.3758597
2020-03-25,136965183.2754521
2020-03-26,140966250.73765752
2020-03-27,144221685.5509721
2020-03-28,142409772.3444537
2020-03-29,142932940.68222588
2020-03-30,145852657.61905152
2020-03-31,147189153.6521484
2020-04-01,154350409.3776835
2020-04-02,154143921.43767962
2020-04-03,151676417.2432507
2020-04-04,156918690.32762203
2020-04-05,164523117.72167298
2020-04-06,165403029.6847896
2020-04-07,171867482.7278844
2020-04-08,175886251.0005748
2020-04-09,182325281.06343502
2020-04-10,193116280.649782
2020-04-11,198334748.2619109
2020-04-12,197746600.15220848
2020-04-13,207396846.5042013
2020-04-14,209124794.857907
2020-04-15,214373077.13388458
2020-04-16,214373077.13388458
2020-04-17,207585570.21908543
2020-04-18,207397155.8028326
2020-04-19,207208741.3865798
2020-04-20,205323308.4797546
2020-04-21,203557213.2948513
2020-04-22,198213679.7119044
2020-04-23,197925213.3807401
2020-04-24,203132225.2234451
2020-04-25,200874879.3463675
2020-04-26,199951159.21377692
2020-04-27,198426832.4590312
2020-04-28,200006832.9674164
2020-04-29,203135530.6011703
2020-04-30,201992459.76698828
2020-05-01,201945960.4290136
2020-05-02,204963802.0737366
2020-05-03,211907645.20077452
2020-05-04,215691150.46690097
2020-05-05,217073571.4804286
2020-05-06,219504524.1751694
2020-05-07,222522025.66294098
2020-05-08,221955305.3567937
2020-05-09,219735260.5211419
2020-05-10,220469551.01882228
2020-05-11,220559841.16860792
2020-05-12,218101711.3558557
2020-05-13,210810924.8718528
2020-05-14,203936774.0876678
2020-05-15,201437011.9291932
2020-05-16,199353833.4301039
2020-05-17,184988250.7679414
2020-05-18,178083753.9364365
2020-05-19,168664339.8847984
2020-05-20,162396902.2748525
2020-05-21,159701148.6565639
2020-05-22,151123530.0888136
2020-05-23,143135188.34815937
2020-05-24,139886252.5793076
2020-05-25,132955217.4346096
2020-05-26,130679488.72645271
2020-05-27,132989549.5811764
2020-05-28,131712826.63423389
2020-05-29,133422694.26279621
2020-05-30,138712883.20258442
2020-05-31,143557460.850492
2020-06-01,144634330.5744535
2020-06-02,145117926.6230272
2020-06-03,144976776.57035422
2020-06-04,146627903.4500937
2020-06-05,151626994.772183
2020-06-06,154543862.98284912
2020-06-07,153370655.7982454
2020-06-08,155299460.52922288
2020-06-09,157702287.1715236
2020-06-10,159515794.5709608
2020-06-11,163475182.0951665
2020-06-12,161671597.3678843
2020-06-13,156886418.82963932
2020-06-14,158743920.09718698
2020-06-15,155805228.2319938
2020-06-16,155685743.62758738
2020-06-17,154948227.2676544
2020-06-18,148653682.4784907
2020-06-19,148482175.90859202
2020-06-20,148065456.5066011
2020-06-21,147398944.1925161
2020-06-22,150657883.71020162
2020-06-23,153695993.4613181
2020-06-24,153503798.9081236
2020-06-25,156297667.9125069
2020-06-26,159557112.51891088
2020-06-27,159442271.3533778
2020-06-28,159769576.5447702
2020-06-29,159150207.3139034
2020-06-30,156087449.0967587
2020-07-01,157122016.6897572
2020-07-02,158125280.3378059
2020-07-03,155419116.4081536
2020-07-04,156181110.20764992
2020-07-05,155941450.7492371
2020-07-06,155477863.1790331
2020-07-07,156089232.583944
2020-07-08,154181327.373701
2020-07-09,153776500.33599642
2020-07-10,153100005.5658712
2020-07-11,152960379.95514238
2020-07-12,151425209.70520627
2020-07-13,151537205.895928
2020-07-14,151159808.4357739
2020-07-15,151249615.0536069
2020-07-16,149255698.47246
2020-07-17,144961229.87379122
2020-07-18,142775128.7128236
2020-07-19,141297958.52374598
2020-07-20,141316304.23361468
2020-07-21,138453849.33097428
2020-07-22,139357681.303834
2020-07-23,139357681.303834
2020-07-24,145835988.2610513
2020-07-25,147644001.6488633
2020-07-26,151711682.32934678
2020-07-27,152847718.5728289
2020-07-28,156778414.32265168
2020-07-29,158317705.9147135
2020-07-30,159313441.7383488
2020-07-31,159407408.3954097
2020-08-01,159512279.69853878
2020-08-02,157834388.03191897
2020-08-03,160876967.3318308
2020-08-04,161257271.32809258
2020-08-05,158612789.0433196
2020-08-06,162026612.3107185
2020-08-07,161937309.26410678
2020-08-08,163683163.366829
2020-08-09,167093000.1709888
2020-08-10,164134282.9123922
2020-08-11,166349445.52651578
2020-08-12,171612250.1452975
2020-08-13,170919045.56202838
2020-08-14,174157440.706806
2020-08-15,176600977.9720315
2020-08-16,176094171.6907382
2020-08-17,174214708.0575269
2020-08-18,171909355.15052518
2020-08-19,168780759.6454485
2020-08-20,168615993.85480818
2020-08-21,166639977.0773784
2020-08-22,163346615.7816616
2020-08-23,164169858.37973642
2020-08-24,168720560.51909378
2020-08-25,167503482.7274956
2020-08-26,169003965.4970632
2020-08-27,166969508.658659
2020-08-28,168559691.0006527
2020-08-29,170450873.7619068
2020-08-30,165723591.2966023
2020-08-31,165540628.1856408
2020-09-01,169397936.8543149
2020-09-02,169198655.53813222
2020-09-03,168714420.9817411
2020-09-04,164124689.9498827
2020-09-05,163363611.5659895
2020-09-06,167264557.5417518
2020-09-07,170851788.7776799
2020-09-08,170300089.59937578
2020-09-09,170443474.5020417
2020-09-10,174549141.8329759
2020-09-11,174409793.544227
2020-09-12,178459908.695448
2020-09-13,179710761.745846
2020-09-14,179720355.3591213
2020-09-15,179882506.234482
2020-09-16,180855787.7067744
2020-09-17,184099933.8743726
2020-09-18,188479324.2795597
2020-09-19,185073027.2366008
2020-09-20,184314191.2375233
2020-09-21,181955291.0321606
2020-09-22,179950602.0777309
2020-09-23,180455865.7102353
2020-09-24,176007065.7715965
2020-09-25,179371604.50110528
2020-09-26,181944258.3004888
2020-09-27,183523715.02377
2020-09-28,179648725.4084028
2020-09-29,180739053.52045792
2020-09-30,181567907.07123092
2020-10-01,177807934.4185411
2020-10-02,170343072.755926
2020-10-03,168764845.48828462
2020-10-04,167976823.6143657
2020-10-05,168972670.27460998
2020-10-06,166228003.6518924
2020-10-07,164893336.7719648
2020-10-08,171202518.96195242
2020-10-09,172543941.2503855
2020-10-10,171554947.6177716
2020-10-11,169336628.4021888
2020-10-12,171666824.2850169
2020-10-13,179414053.0635336
2020-10-14,180655008.6505833
2020-10-15,180418408.9080444
2020-10-16,183858207.8849764
2020-10-17,187848473.11079898
2020-10-18,185774490.0313778
2020-10-19,183069075.5893543
2020-10-20,180097704.1484841
2020-10-21,177567451.891643
2020-10-22,176282075.53267238
2020-10-23,173173785.6301941
2020-10-24,173246935.3643997
2020-10-25,172965110.3602303
2020-10-26,170465496.6894355
2020-10-27,162436278.6883312
2020-10-28,157448144.2573332
2020-10-29,152370232.6704801
2020-10-30,148972723.2220665
2020-10-31,142450616.772899
2020-11-01,144533079.1119506
2020-11-02,142491934.85625088
2020-11-03,148161725.6597051
2020-11-04,155142193.1840952
2020-11-05,159521319.48057878
2020-11-06,166339359.7368105
2020-11-07,172360091.8194331
2020-11-08,174974738.42724138
2020-11-09,192015888.4286335
2020-11-10,196446441.460461
2020-11-11,199094061.31560382
2020-11-12,205353628.7612913
2020-11-13,204538193.1395695
2020-11-14,204325150.0823152
2020-11-15,206965992.3023006
